tic,earnings_surprise_ratio,absolute_surprise,price_reaction,rolling_volatility,interest_rate,date
ENTA,0.6637864371448744,0.59229,-0.01916,0.4254224541588395,0.044,2025-04-13
ENTG,-0.1490724890130242,0.14891,-0.209681,0.10199547665663396,0.044,2025-04-13
ENTX,0.07142857142857148,0.010000000000000009,1.525,0.27768895498451496,0.044,2025-04-13
EOG,1.2897917887001435,0.24220999999999998,0.165703,0.1091009453089466,0.044,2025-04-13
EOLS,-0.011258679970336445,0.0016700000000000048,0.050588,0.7181156280118606,0.044,2025-04-13
EPAM,0.40814006752286125,0.7217100000000003,0.106846,0.04855779537753532,0.044,2025-04-13
EPD,-0.7009628994637268,0.35161,0.028176,0.031775980032998793,0.044,2025-04-13
EPR,-11.551020408163264,1.132,0.419562,0.12603271892684506,0.044,2025-04-13
EPRT,0.0943396226415093,0.024999999999999967,0.025968,0.3213110951166015,0.044,2025-04-13
EPSN,-1.1818181818181819,0.13,0.069959,0.04459643775482165,0.044,2025-04-13
EQBK,1.1990740740740742,0.518,0.084337,0.030522188271456648,0.044,2025-04-13
EQH,0.3909801390980138,0.5452999999999999,0.021921,0.043458618009419796,0.044,2025-04-13
EQIX,-0.6281266717989535,0.9627800000000001,-0.044341,0.06063058739973486,0.044,2025-04-13
EQR,2.230794083031408,0.9666699999999999,0.044268,0.03138958928720933,0.044,2025-04-13
EQT,0.34089492905088287,0.43218999999999985,-0.042019,0.07520664191033759,0.044,2025-04-13
EQX,4.789473684210526,0.11374999999999999,0.072527,0.11373131792212418,0.044,2025-04-13
ERIC,-6.006562910181886,0.32033,0.041603,0.04016425197123679,0.044,2025-04-13
ERIE,0.21553398058252415,0.5549999999999997,0.087404,0.030237376139355742,0.044,2025-04-13
ERII,2.2380952380952386,0.11750000000000002,0.229008,0.05793076781929567,0.044,2025-04-13
ERJ,-1.4361085421694901,0.6366700000000001,-0.025597,0.06862405972979839,0.044,2025-04-13
ESAB,0.11358574610244984,0.12749999999999995,0.126638,0.03163596297289942,0.044,2025-04-13
ESCA,1.7307692307692306,0.44999999999999996,0.084901,0.030992287025672756,0.044,2025-04-13
ESE,0.5670103092783506,0.275,-0.009601,0.11108101326817792,0.044,2025-04-13
ESEA,0.733887733887734,1.7650000000000001,0.048229,0.07975183590239912,0.044,2025-04-13
ESLT,-0.4488151658767772,0.9469999999999998,0.068303,0.08196979695294421,0.044,2025-04-13
ESNT,0.7287151941717602,1.06227,-0.037407,0.043457978108348186,0.044,2025-04-13
ESRT,3.4999999999999996,0.13999999999999999,0.06632,0.03337438868078691,0.044,2025-04-13
ESS,2.284389489953632,2.956,0.020694,0.1633968389281728,0.044,2025-04-13
ESSA,21.0,0.315,0.095819,0.08036805698823615,0.044,2025-04-13
ESTA,-2.8190954773869343,1.1219999999999999,-0.062285,0.04095462659029761,0.044,2025-04-13
ESTC,0.5087876687191616,0.12476999999999999,0.371329,0.07912019515785491,0.044,2025-04-13
ETN,0.1293811374207996,0.13517999999999986,0.032194,0.10632282426248187,0.044,2025-04-13
ETNB,-1.737400530503979,1.6375000000000002,-0.372578,0.15062024562966378,0.044,2025-04-13
ETON,2.6666666666666665,0.24,0.380769,0.082317372008557,0.044,2025-04-13
ETSY,-21.62413727772214,7.98947,0.142678,0.051684824232372015,0.044,2025-04-13
EVBN,-2.992522443862359,1.33667,0.0,0.06909178880358421,0.044,2025-04-13
EVC,-4.0,0.28,-0.498599,0.11799819217358493,0.044,2025-04-13
EVCM,0.32345156167284284,0.024440000000000003,0.199777,0.09260715109645785,0.044,2025-04-13
EVEX,0.8507462686567164,0.28500000000000003,-0.095294,0.042502867374863106,0.044,2025-04-13
EVGO,-4.859872611464969,0.3815,0.345691,0.07114853416116809,0.044,2025-04-13
EVH,-0.8828971251244219,0.30158,-0.456247,0.11127822916282169,0.044,2025-04-13
EVLO,0.19230769230769232,3.0,0.053247,0.04159132929178328,0.044,2025-04-13
EVTL,0.9431034482758621,109.4,-0.080488,0.09803067642852734,0.044,2025-04-13
EW,0.008587401302518538,0.005959999999999965,-0.313398,0.06300928228243866,0.044,2025-04-13
EWBC,0.10662505295373782,0.12332999999999994,0.07368,0.06801194186101255,0.044,2025-04-13
EWCZ,11.840328141719178,0.99589,-0.040445,0.058978784344149035,0.044,2025-04-13
EWTX,-0.03535353535353524,0.013999999999999957,0.112523,0.08723453193377921,0.044,2025-04-13
EXAS,-11.550042733120415,2.56769,-0.086142,0.03878424660613957,0.044,2025-04-13
EXEL,1.5395778364116093,0.4668,0.130917,0.04208006877206616,0.044,2025-04-13
EXFY,-4.394145099703012,0.10357,-0.368966,0.09046281437428237,0.044,2025-04-13
EXK,-1.0,0.03571,0.22561,0.04533161914967416,0.044,2025-04-13
EXLS,0.13340133741357818,0.03531000000000001,0.100848,0.03920501963505696,0.044,2025-04-13
EXPD,0.2783851976450799,0.57925,-0.018511,0.14888623786096586,0.044,2025-04-13
EXPE,1.1356145487984899,1.8770799999999999,0.156268,0.04153098112517554,0.044,2025-04-13
EXPI,1.571520411443266,0.14667,0.359505,0.09718154802383695,0.044,2025-04-13
EXPO,0.18644067796610167,0.05499999999999999,0.194905,0.04208649270558521,0.044,2025-04-13
EZPW,1.9444444444444444,0.35,0.125212,0.03383718929947697,0.044,2025-04-13
F,0.7018205982330741,0.8237899999999999,-0.026012,0.040789454866537296,0.044,2025-04-13
FAF,0.2805895205090904,0.49956999999999985,-0.067694,0.03350077781845564,0.044,2025-04-13
FANG,0.14968958381237063,0.6770399999999999,-0.094032,0.05870085933103922,0.044,2025-04-13
FARM,-2.8196721311475414,1.7200000000000002,0.186813,0.048561541321897835,0.044,2025-04-13
FARO,-1.923076923076923,0.25,-0.435059,0.08255952541536442,0.044,2025-04-13
FAST,0.035856573705179313,0.018000000000000016,-0.001899,0.21223358331312908,0.044,2025-04-13
FAT,-2.444444444444444,2.42,-0.043279,0.0592457037456482,0.044,2025-04-13
FATE,0.6949995986836824,0.43295,0.067568,0.09031080425215551,0.044,2025-04-13
FBIZ,0.4289670451398504,0.38725,0.029749,0.044113824509308584,0.044,2025-04-13
FBLG,0.7777777777777777,0.06999999999999999,-0.394102,0.10124984921358869,0.044,2025-04-13
FBMS,-0.4852941176470589,0.33000000000000007,-0.056879,0.023528175353260884,0.044,2025-04-13
FBNC,0.8692451480396005,0.37667000000000006,0.037257,0.03462629441514376,0.044,2025-04-13
FBRT,-1.2941176470588236,0.44000000000000006,-0.004508,0.15089020550971505,0.044,2025-04-13
FCAP,0.1809045226130652,0.07199999999999995,-0.010075,0.06868054303476888,0.044,2025-04-13
FCCO,0.35961930659415364,0.12167,-0.049189,0.15242086020394466,0.044,2025-04-13
FCX,0.14034807259860824,0.13169000000000008,-0.099198,0.028294900766972178,0.044,2025-04-13
FDMT,-2.5757575757575752,1.6999999999999997,0.125292,0.07107053124633925,0.044,2025-04-13
FDP,1.4444444444444446,0.52,0.199931,0.047176206904931565,0.044,2025-04-13
FDUS,0.16667717727186737,0.05286000000000002,0.163451,0.05731140978216824,0.044,2025-04-13
FDX,0.8116346375614728,2.18182,0.021262,0.0664957548543909,0.044,2025-04-13
FELE,0.19092627599243853,0.20199999999999996,0.02419,0.0848295667065083,0.044,2025-04-13
FEMY,0.6799999999999999,0.16999999999999998,0.243386,0.06690133059104239,0.044,2025-04-13
FENG,0.4773251345119139,3.726,-0.014706,0.2268506809335289,0.044,2025-04-13
FERG,0.06115107913669079,0.17000000000000037,0.020808,0.6509223310627793,0.044,2025-04-13
FET,-1.3157894736842108,3.0000000000000004,0.138624,0.05239595912553909,0.044,2025-04-13
FFBC,0.6215997081120527,0.15333000000000002,0.080228,0.031208921846533795,0.044,2025-04-13
FFIC,0.5064935064935063,0.09749999999999998,0.167391,0.038519580254212545,0.044,2025-04-13
FFIV,0.13064692521241683,0.38824999999999976,0.129906,0.06040851456195039,0.044,2025-04-13
FFNW,-2.846153846153846,0.185,-0.009818,0.0546867328126235,0.044,2025-04-13
FFWM,-1.2620689655172415,0.68625,-0.069498,0.044239809643171285,0.044,2025-04-13
FGBI,-1.948695529544493,0.6909099999999999,0.047531,0.028983404802428725,0.044,2025-04-13
FGEN,1.4374999999999998,1.15,-0.027791,0.05429428048950023,0.044,2025-04-13
FHTX,-3.1333333333333337,1.4100000000000001,0.366102,0.08573975607066764,0.044,2025-04-13
FIBK,-0.20103670359436052,0.20633,-0.108459,0.02808200941896391,0.044,2025-04-13
FIGS,-0.25,0.002,-0.283358,0.12154361553607526,0.044,2025-04-13
FIHL,0.4481256217495875,0.3558699999999999,0.130348,0.05817933855394491,0.044,2025-04-13
FINW,0.7678571428571427,0.42999999999999994,0.123208,0.0480701476152136,0.044,2025-04-13
FIP,-4.363636363636363,0.48,-0.053628,0.023499797330598086,0.044,2025-04-13
FITB,-0.6022153544873168,0.19680999999999998,0.125931,0.06641878273795723,0.044,2025-04-13
FIVN,0.18832697273703705,0.08241000000000004,-0.264893,0.10665293308501951,0.044,2025-04-13
FIX,1.4134078212290504,0.6325000000000001,0.11602,0.0438174658938368,0.044,2025-04-13
FLEX,0.17393180837289599,0.10075,0.109819,0.04824153589346723,0.044,2025-04-13
FLGC,-15.45,6.18,-0.101852,0.03973190622932448,0.044,2025-04-13
FLGT,0.5291010119195891,2.1453300000000004,0.158629,0.0713957798968896,0.044,2025-04-13
FLIC,0.25,0.06,-0.007449,0.3217795546278786,0.044,2025-04-13
FLNC,-2.138731952291274,0.6814,0.156894,0.09188024914507499,0.044,2025-04-13
FLO,0.08065920211328913,0.026870000000000005,0.01321,0.3328126983762378,0.044,2025-04-13
FLUT,0.8445229681978798,1.1949999999999998,0.080934,0.04292325267678209,0.044,2025-04-13
FLWS,-0.25209441470806565,0.45167,-0.28463,0.06465166312051396,0.044,2025-04-13
FLXS,1.3599999999999999,0.33999999999999997,0.09978,0.031700460803353876,0.044,2025-04-13
FLYW,-0.16186485070717646,0.015449999999999992,-0.25289,0.1868330342456969,0.044,2025-04-13
FLYX,-11.666666666666666,0.35,0.083744,0.054377529950800724,0.044,2025-04-13
FMAO,-0.12962962962962973,0.07000000000000006,-0.0013,0.21430111372812247,0.044,2025-04-13
FMBH,0.7142986037489004,0.31667,0.018374,0.024548312544227874,0.044,2025-04-13
FMNB,0.6595744680851066,0.15500000000000003,-0.036542,0.052535116327301234,0.044,2025-04-13
FMS,0.6733327891600686,0.16498,0.04023,0.10078076323231652,0.044,2025-04-13
FNA,0.04580152671755733,0.007200000000000012,0.373333,0.13471077778347776,0.044,2025-04-13
FNCH,-3.1666666666666665,22.8,0.081395,0.030193420671403615,0.044,2025-04-13
FND,0.2948927904939635,0.07743,0.073374,0.22762270332514023,0.044,2025-04-13
FNKO,-0.43999999999999995,0.21999999999999997,-0.593846,0.11701509906984914,0.044,2025-04-13
FOA,-22.905550952775474,69.11749999999999,0.098462,0.036808206768314526,0.044,2025-04-13
FOLD,0.09828674481514872,0.0054499999999999965,-0.004348,0.2982278338001149,0.044,2025-04-13
FORR,1.378077781436359,0.37667,0.01649,0.17329705169900578,0.044,2025-04-13
FOSL,0.8654970760233919,1.48,0.184971,0.041217794248638105,0.044,2025-04-13
FOXF,-0.41950464396284826,0.34687999999999997,-0.268236,0.05424136314066285,0.044,2025-04-13
FPH,-3.4999999999999996,0.27999999999999997,0.072727,0.10898069147465134,0.044,2025-04-13
FR,2.507462686567164,0.6719999999999999,0.051201,0.031894660655670565,0.044,2025-04-13
FRBA,0.11111111111111108,0.024999999999999994,0.161919,0.06604630714453223,0.044,2025-04-13
FRGE,-0.4354066985645933,0.0455,-0.215094,0.05359903566520613,0.044,2025-04-13
FRME,0.25440174104916347,0.16832999999999998,0.040204,0.04154354431356855,0.044,2025-04-13
FROG,0.5246348900658001,0.06538000000000001,0.284443,0.06164479942457731,0.044,2025-04-13
FRPT,2.5744680851063833,0.605,0.10449,0.02534921867801756,0.044,2025-04-13
FRSX,0.8333333333333334,0.3,-0.063063,0.07399121638118934,0.044,2025-04-13
FRT,2.019169329073482,1.2639999999999998,0.060624,0.06940335374433344,0.044,2025-04-13
FSBW,1.0909090909090906,0.5999999999999999,0.088433,0.029637845141027536,0.044,2025-04-13
FSFG,2.82938923888683,1.60333,0.158353,0.039878564846452524,0.044,2025-04-13
FSLR,1.378725987171285,0.84043,0.13254,0.03545246221349034,0.044,2025-04-13
FSLY,0.5081967213114754,0.062,0.456833,0.0943049778791766,0.044,2025-04-13
FSS,0.14590339536158237,0.05857000000000001,0.004551,0.7190821284485345,0.044,2025-04-13
FSTR,-137.33333333333334,4.12,-0.016432,0.07723338209391951,0.044,2025-04-13
FSUN,-0.08139534883720925,0.06999999999999995,-0.071339,0.046210398751593586,0.044,2025-04-13
FTAI,-8.512698555146729,0.94857,-0.113814,0.029966657837592187,0.044,2025-04-13
FTCI,-0.6506144412257463,0.78833,0.157143,0.07720137183851342,0.044,2025-04-13
FTDR,0.7300719636316787,0.39666999999999997,0.1514,0.04808535346748402,0.044,2025-04-13
FTEK,0.0,0.0,0.937819,0.16971798075699301,0.044,2025-04-13
FTHM,-0.7339608620262572,0.26667,-0.159919,0.07418146801558309,0.044,2025-04-13
FTI,-1.5090000462727315,0.32611,0.164573,0.05190746872675979,0.044,2025-04-13
FTK,-1.5,1.8,-0.240076,0.06048839516454054,0.044,2025-04-13
FTNT,0.39323425889714503,0.16087999999999997,0.253001,0.06196140269161441,0.044,2025-04-13
FTRE,-0.08033108081090795,0.02008999999999997,0.301939,0.07710897628666745,0.044,2025-04-13
FUBO,-2.154269972451791,1.564,-0.185008,0.0454939340348197,0.044,2025-04-13
FULT,1.37037037037037,0.13874999999999998,-0.048324,0.17326109979330695,0.044,2025-04-13
FUN,-0.46831761777746056,1.5749099999999998,0.07262,0.05038651266766619,0.044,2025-04-13
FVRR,5.417736289381564,0.09286,-0.256423,0.08495456543575698,0.044,2025-04-13
FWRG,0.5417228753131625,0.028110000000000003,0.129521,0.06886941914376905,0.044,2025-04-13
FXLV,-26.77777777777778,1.446,-0.189257,0.05134927690555288,0.044,2025-04-13
FXNC,-1.2916666666666667,0.62,-0.02476,0.047545430750932705,0.044,2025-04-13
GAIA,8.529411764705882,0.3625,0.063567,0.08578415850488964,0.044,2025-04-13
GANX,-1.0999999999999999,0.21999999999999997,0.196453,0.07501209629622238,0.044,2025-04-13
GARS,0.0,0.0,-0.370143,0.06892467115511136,0.044,2025-04-13
GAUZ,-3.3999999999999995,0.6799999999999999,0.153029,0.0539704598377536,0.044,2025-04-13
GBDC,-0.897119341563786,0.436,-0.001388,0.09693210140024612,0.044,2025-04-13
GBIO,-1.4896265560165973,0.8975,-0.016244,0.11290495876391643,0.044,2025-04-13
GBX,6.68273944537938,0.91333,0.155157,0.03833442512855588,0.044,2025-04-13
GCI,0.13244318032182456,0.05029,0.275229,0.058237376079275,0.044,2025-04-13
GCMG,3.1192800214918956,0.34833000000000003,0.036443,0.07948096689792916,0.044,2025-04-13
GCO,-0.4461172741679873,1.126,-0.023886,0.31527555681559766,0.044,2025-04-13
GCTS,0.0,0.0,-0.089606,0.11591804741375206,0.044,2025-04-13
GD,0.07799840038947041,0.17944000000000004,0.029418,0.05236518304112027,0.044,2025-04-13
GDDY,6.560945069974861,6.811769999999999,-0.001972,0.09491569911675712,0.044,2025-04-13
GDEV,3.8599028019439614,0.6433300000000001,0.218412,0.053052811810483096,0.044,2025-04-13
GDOT,-0.3214753065477633,0.06633,-0.344068,0.10664941581490582,0.044,2025-04-13
GDRX,-0.09164311667339528,0.009080000000000005,-0.389051,0.076771396897783,0.044,2025-04-13
GE,2.4545454545454546,0.81,0.04507,0.06808011122427236,0.044,2025-04-13
GEHC,0.10243282633880187,0.10963999999999996,0.116469,0.03627424500257276,0.044,2025-04-13
GENK,10.0,0.1,0.094515,0.10585846627641646,0.044,2025-04-13
GERN,0.2647058823529412,0.05399999999999999,0.160825,0.10964146332430738,0.044,2025-04-13
GEV,0.38798171129980413,0.28512000000000004,-0.092536,0.05155060364006379,0.044,2025-04-13
GEVO,-1.5454545454545459,0.08500000000000002,0.126021,0.276693650347036,0.044,2025-04-13
GGAL,-0.7078232834617904,1.54561,-0.073469,0.04641282926860891,0.044,2025-04-13
GHG,-0.5950413223140496,0.72,-0.112172,0.04578996438920342,0.044,2025-04-13
GHLD,1.3962264150943395,0.74,0.065,0.05118360295809017,0.044,2025-04-13
GHM,-2.6406506351661747,0.56333,-0.24384,0.051942996033573385,0.044,2025-04-13
GHRS,1.0346160503086599,0.17933000000000002,0.13,0.056439681127355944,0.044,2025-04-13
GIFI,-11.349726775956285,2.077,0.01496,0.10921769564597693,0.044,2025-04-13
GIII,-0.2668741141395545,0.4914299999999998,-0.446602,0.09351385831383699,0.044,2025-04-13
GIL,-1.6121372031662269,0.611,0.017347,0.06688657808841947,0.044,2025-04-13
GILT,-2.833333333333333,0.16999999999999998,0.042514,0.04225778865216633,0.044,2025-04-13
GIPR,-6.4444444444444455,1.1600000000000001,-0.098013,0.11385258736301053,0.044,2025-04-13
GIS,0.03693369280368016,0.03917999999999999,0.014982,0.47835686684306383,0.044,2025-04-13
GKOS,-2.1689240991566576,0.8487,0.111625,0.05431229331915755,0.044,2025-04-13
GLAD,0.2604936092974008,0.10332999999999998,-0.038079,0.09054418778238929,0.044,2025-04-13
GLMD,-0.3186813186813188,20.88000000000001,0.146199,0.09094061541313456,0.044,2025-04-13
GLNG,251.1915037086986,3.7251700000000003,0.031022,0.054934708744737125,0.044,2025-04-13
GLOB,0.009864571141949535,0.01475000000000004,-0.011065,0.3270263353245991,0.044,2025-04-13
GLP,2.8099173553719012,3.4000000000000004,-0.027166,0.07153024138995952,0.044,2025-04-13
GLPG,11.538461538461538,1.5,-0.013234,0.07069778730837142,0.044,2025-04-13
GLPI,0.3076977451049691,0.17411999999999994,-0.01789,0.04218181451721218,0.044,2025-04-13
GLRE,-4.533333333333333,0.6799999999999999,-0.128451,0.08270531749060434,0.044,2025-04-13
GLSI,0.8709677419354839,0.81,0.22091,0.056370129390322925,0.044,2025-04-13
GLTO,0.5121951219512195,5.25,0.054257,0.06710147624564292,0.044,2025-04-13
GLUE,-0.8662332189512975,0.43167000000000005,0.163303,0.042681432511066555,0.044,2025-04-13
GLW,1.1061499578770009,0.1313,0.045304,0.03321415792423724,0.044,2025-04-13
GMAB,-0.9686560625972417,5.1300799999999995,-0.02,0.05802720497947527,0.044,2025-04-13
GME,-3.2208424873435857,0.67438,0.307219,0.06933669071108453,0.044,2025-04-13
GMGI,,0.0,0.067278,0.058412631220028224,0.044,2025-04-13
GMRE,1.3278688524590165,0.162,0.029862,0.09744284883422656,0.044,2025-04-13
GMS,0.1904,0.44625000000000004,0.113609,0.07895231464174221,0.044,2025-04-13
GNL,-4.75,0.19,-0.017323,0.06756155774805532,0.044,2025-04-13
GNLN,-9.206896551724139,1468.5,-0.083333,0.36947935531375475,0.044,2025-04-13
GNLX,-2.3125,0.37,0.0953,0.040763658544252755,0.044,2025-04-13
GNPX,0.5,5.6,-0.077228,0.04724693485984823,0.044,2025-04-13
GNRC,0.5774647887323944,0.5125,0.065882,0.04760872580404922,0.044,2025-04-13
GNS,-18.0,3.2106600000000003,-0.175865,0.05637556799847224,0.044,2025-04-13
GNTX,-0.28347341105387497,0.14637999999999995,-0.041769,0.031980198960024804,0.044,2025-04-13
GNTY,0.4464285714285714,0.25,0.101945,0.029691715699757513,0.044,2025-04-13
GOCO,12.550561797752808,27.924999999999997,0.116279,0.0672484243207209,0.044,2025-04-13
GOGO,18.309678976587016,1.5171400000000002,0.183748,0.05348165279390645,0.044,2025-04-13
GORO,-6.5,0.26,-0.129483,0.046784273036794506,0.044,2025-04-13
GOSS,-0.03488372093023259,0.030000000000000027,0.041372,0.3708178607248916,0.044,2025-04-13
GPC,-0.22274865841457267,0.53878,-0.209684,0.052814084892126814,0.044,2025-04-13
GPCR,-2.1730769230769234,0.45200000000000007,0.037758,0.15348908331616462,0.044,2025-04-13
GPI,0.44600280504908846,3.1800000000000006,0.026589,0.039412657040587766,0.044,2025-04-13
GPMT,-2.076923076923077,0.27,0.099762,0.05011287471555862,0.044,2025-04-13
GPN,0.07396683337720457,0.14050000000000007,-0.111783,0.05443558151075394,0.044,2025-04-13
GPRE,-10.545454545454545,1.16,0.130513,0.05164467955795482,0.044,2025-04-13
GPRK,-0.5363636363636364,0.5900000000000001,-0.119976,0.046848381653977256,0.044,2025-04-13
GRAB,-0.011029411764705944,0.0012000000000000066,0.241107,0.06532268245842726,0.044,2025-04-13
GRC,0.6119402985074627,0.20500000000000002,-0.02687,0.09387621826314381,0.044,2025-04-13
GRFS,-0.36788874841972186,0.08148,-0.195931,0.046446185844181094,0.044,2025-04-13
GRMN,0.3819444444444445,0.55,0.232453,0.0922530743697019,0.044,2025-04-13
GROM,-4.190476190476191,176.0,-0.023465,0.21244846744468746,0.044,2025-04-13
GROY,-0.3333333333333334,0.0025000000000000005,0.039063,0.2980399493496468,0.044,2025-04-13
GRPN,0.6613995485327313,1.8165999999999998,0.566565,0.10639899276446192,0.044,2025-04-13
GRTX,-0.2687336452303544,0.10166999999999998,-0.839286,0.159142797990148,0.044,2025-04-13
GRWG,0.2728044123886295,0.012859999999999996,0.426941,0.0936931946711146,0.044,2025-04-13
GSBC,0.701209138968665,0.38333000000000006,0.057562,0.031000774949973692,0.044,2025-04-13
GSBD,0.25984251968503935,0.132,0.00565,0.08785338973166346,0.044,2025-04-13
GSHD,1.3809523809523812,0.14500000000000002,0.231732,0.04860960573635381,0.044,2025-04-13
GSIT,-0.5294117647058822,0.09,-0.133333,0.04133653233237646,0.044,2025-04-13
GSL,0.8309429356118401,0.78967,0.030962,0.10694896507637196,0.044,2025-04-13
GSM,-0.4222222222222222,0.095,-0.283631,0.07552011721961595,0.044,2025-04-13
GT,-1.9757476565987204,0.39837,0.090909,0.42505897606694726,0.044,2025-04-13
GTES,0.3780918727915196,0.10700000000000004,-0.055053,0.05666830833551486,0.044,2025-04-13
GTIM,-1.9999999999999996,0.039999999999999994,0.086667,0.03550121235028778,0.044,2025-04-13
GTLB,0.3506493506493506,0.05399999999999999,0.108696,0.651620838691978,0.044,2025-04-13
GTLS,1.7489667004601104,0.8970799999999999,0.065516,0.03119713540800516,0.044,2025-04-13
GTX,-9.24561403508772,2.108,0.034749,0.05160500402266372,0.044,2025-04-13
GTY,1.7613950158524532,0.5166700000000001,0.017699,0.04468651216407225,0.044,2025-04-13
GUTS,0.21739130434782614,0.10000000000000003,0.138075,0.050406303524342944,0.044,2025-04-13
GWRE,0.8520584625683364,0.38184999999999997,0.046389,0.08382269623427076,0.044,2025-04-13
GWRS,0.7999999999999998,0.039999999999999994,-0.012735,0.1528166224840413,0.044,2025-04-13
GWW,0.1287914648800204,1.09647,0.055379,0.029587336101958014,0.044,2025-04-13
GXO,0.39190786713953385,0.20553999999999994,-0.03574,0.047587917988480076,0.044,2025-04-13
HAE,0.43737166324435317,0.3195,0.003518,0.08029982604940143,0.044,2025-04-13
HAFC,0.8066398156895895,0.48667000000000005,0.061448,0.02156917011733935,0.044,2025-04-13
HAL,1.4411894467484339,0.16333,0.06786,0.030967359088575144,0.044,2025-04-13
HAS,1.2286369232075391,0.57886,0.122389,0.03163106260945993,0.044,2025-04-13
HASI,0.19642480118234934,0.11164000000000007,0.162658,0.05173756384017143,0.044,2025-04-13
HAYW,0.6350753951432206,0.10487000000000002,0.243425,0.05256449585209765,0.044,2025-04-13
HBAN,-0.8220429469687982,0.13858,0.123345,0.05215323038478999,0.044,2025-04-13
HBB,-1.0620689655172415,1.54,-0.084465,0.03919094412350833,0.044,2025-04-13
HBCP,0.7895526118470382,0.78975,0.055402,0.03173384524852942,0.044,2025-04-13
HBI,0.7037037037037037,0.0475,0.002024,0.7981389375976314,0.044,2025-04-13
HBIO,0.23076923076923075,0.015,0.220307,0.06409766262559383,0.044,2025-04-13
HBNC,-0.08849850845210473,0.0534,-0.196158,0.04458293662714644,0.044,2025-04-13
HBT,-0.4306930693069307,0.17400000000000002,0.073436,0.06717912429202756,0.044,2025-04-13
HCAT,0.7024695031240702,0.07083,-0.378763,0.08481518426227581,0.044,2025-04-13
HCM,-0.9455252918287937,0.1215,0.072041,0.04764772146553437,0.044,2025-04-13
HCSG,-1.3932584269662922,0.248,-0.094854,0.023481534595154403,0.044,2025-04-13
HCTI,0.8,0.4,-0.07047,0.04774650015156227,0.044,2025-04-13
HCWB,-1.1428571428571426,0.15999999999999998,-0.057143,0.16552731341017937,0.044,2025-04-13
HD,0.2538329608648199,0.7814399999999999,-0.041311,0.04075831947265047,0.044,2025-04-13
HDB,0.7723530580263538,0.3499300000000001,-0.007084,0.037669408415967644,0.044,2025-04-13
HE,-0.12380952380952381,0.065,-0.039604,0.626133422284295,0.044,2025-04-13
HEES,-0.08974358974358981,0.07000000000000006,-0.072479,0.39274934124562766,0.044,2025-04-13
HEI,0.0605179432793951,0.03537999999999997,-0.015621,0.24112309401950777,0.044,2025-04-13
HELE,0.6247688906319361,1.4496700000000002,-0.05122,0.039375668709360025,0.044,2025-04-13
HEPS,2.2757256782025665,3.90667,0.08867,0.1077924772441848,0.044,2025-04-13
HESM,-0.1452991452991453,0.0595,0.088874,0.04109540140569791,0.044,2025-04-13
HFFG,-0.7142857142857143,0.1,0.011429,0.15345782072911618,0.044,2025-04-13
HFWA,0.7623905849178532,0.38933000000000006,-0.02779,0.049331667687990084,0.044,2025-04-13
HGTY,-0.8701298701298702,0.335,0.048246,0.06238227356513111,0.044,2025-04-13
HGV,-0.9778302461951159,0.88213,-0.077902,0.08521105526694006,0.044,2025-04-13
HHR,0.39452006179209065,11.183330000000002,-0.09437,0.04949806483133756,0.044,2025-04-13
HIMS,6.822048398924468,0.27909,0.190944,0.046795000484857886,0.044,2025-04-13
HIMX,0.1891108830808233,0.03133,0.203025,0.03929259879477562,0.044,2025-04-13
HIPO,-0.97384481255449,2.7925,-0.098958,0.04762989965968999,0.044,2025-04-13
HIW,4.23391812865497,1.448,0.059151,0.05909232045004895,0.044,2025-04-13
HL,0.36363636363636365,0.016,0.1664,0.0677315942855405,0.044,2025-04-13
HLGN,0.411764705882353,2.2050000000000005,-0.040898,0.08464701997177553,0.044,2025-04-13
HLIT,0.5471698113207547,0.07250000000000001,0.24911,0.051161337893556834,0.044,2025-04-13
HLN,-0.36286192062751577,3.72579,0.062035,0.03408949374006351,0.044,2025-04-13
HLNE,0.7204736362716323,0.42713999999999996,0.036443,0.07612871247115799,0.044,2025-04-13
HLVX,-1.6109324758842443,1.2525,0.050202,0.12671095372891839,0.044,2025-04-13
HMN,-0.3347193347193347,0.32199999999999995,-0.05804,0.04123157773737013,0.044,2025-04-13
HMST,1.5851338844030258,0.49667000000000006,0.093737,0.0339623692054487,0.044,2025-04-13
HNST,-2.0434782608695654,0.09400000000000001,-0.333333,0.08499280805398873,0.044,2025-04-13
HNVR,-0.7708333333333334,0.37,-0.0619,0.023362216451193674,0.044,2025-04-13
HOFT,-23.857142857142858,1.6700000000000002,-0.010463,0.1940170031427834,0.044,2025-04-13
HOFV,-21.92857142857143,67.54,0.037736,0.0853339580534497,0.044,2025-04-13
HOLX,0.6978207199744096,0.8507899999999999,-0.089274,0.10874248270831352,0.044,2025-04-13
HONE,3.0000000000000004,0.14250000000000002,-0.014509,0.17410517499562597,0.044,2025-04-13
HOOD,-1.1455427910803746,1.0998700000000001,-0.104372,0.027155335627276806,0.044,2025-04-13
HOTH,-2.0731677334948944,7.08333,-0.08558,0.04251478094903971,0.044,2025-04-13
HOUR,1.3333333333333337,0.04000000000000001,-0.2,0.1624736161555821,0.044,2025-04-13
HOWL,-9.418087108299016,3.45333,0.125601,0.05437349540959844,0.044,2025-04-13
HP,0.5069963024722685,0.34964999999999996,-0.049923,0.07521382558870796,0.044,2025-04-13
